node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,score_edpl,score_ewpl,score_elwpl,score_graph_deviance,score_lof,score_edpl_norm,score_ewpl_norm,score_elwpl_norm,score_graph_deviance_norm,score_lof_norm,oddball_score,window_start,window_end,out_in_degree_ratio,out_degree_share
116.55.241.185,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.07957718618682615,0.5706045748424844,3.163999153565741,0.8730981410621474,1.0,0.05658881836103037,0.0716499683097864,0.17351877385834855,0.018926801587937293,7.253467062663635e-11,0.06413687243792746,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
118.178.155.85,2.0,1.0,1.0,19.0,2.0,2.0,19.0,8.366600265340756,0.07957718618682615,1.1684199195940077,3.172175488106452,1.6329481121524765,1.661321427467192,0.05658881836103037,0.14671675255065034,0.17396717712121318,0.03539863787192139,1.205034025463061e-10,0.08253427720506373,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
119.167.164.21,2.0,1.0,1.0,10.0,2.0,2.0,10.0,4.58257569495584,0.07957718618682615,0.2668247175798735,3.749206622566738,0.7710653614282768,1.1995192428233388,0.05658881836103037,0.03350478317518427,0.20561248739786156,0.01671496069082268,8.700673318850311e-11,0.06248420994238113,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
119.167.164.25,2.0,1.0,1.0,20.0,2.0,2.0,20.0,7.1414284285428495,0.07957718618682615,1.2552704406424782,2.6576555388467185,1.3233841886375384,1.2022886319017687,0.05658881836103037,0.1576224433830962,0.14575008021693817,0.02868798911023358,8.720760991314402e-11,0.0777298662317012,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
120.55.226.124,2.0,1.0,1.0,9.0,2.0,2.0,9.0,2.8284271247461903,0.07957718618682615,0.150858604547856,2.8710939383857244,0.47799859723742555,0.9901882763833116,0.05658881836103037,0.018943090735114267,0.15745538340596035,0.010361933193694816,7.182298048582028e-11,0.04866984515352456,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
120.55.246.187,2.0,1.0,1.0,12.0,2.0,2.0,12.0,4.47213595499958,0.07957718618682615,0.4885094718598854,3.1933945630743374,0.7282739271760634,1.0284136276681266,0.05658881836103037,0.06134140825536408,0.175130865128742,0.015787338757314,7.45956437508518e-11,0.06176968611540923,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
122.225.34.236,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0000000000000004,0.07957718618682615,0.33999611649236977,3.2141478648383632,0.7132251434933224,1.0,0.05658881836103037,0.04269280697381987,0.17626900938884643,0.015461115015093533,7.253467062663635e-11,0.05820234996226496,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
123.134.184.160,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.07957718618682615,0.4613702572699953,3.6051376606138184,0.7210197801136399,1.0,0.05658881836103037,0.05793357741935141,0.1977115151106399,0.01563008518445313,7.253467062663635e-11,0.0655727992296019,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
157.240.18.5,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0000000000000004,0.07957718618682615,0.33999611649236977,3.2141478648383632,0.7132251434933224,1.0,0.05658881836103037,0.04269280697381987,0.17626900938884643,0.015461115015093533,7.253467062663635e-11,0.05820234996226496,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
192.95.27.155,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.15845047828769693,0.364576371953733,3.80847525258771e-09,1.2863064238456003,1.0,0.11267708453513099,0.04577931311572962,2.0886287385827292e-10,0.027884226664138454,7.253467062663635e-11,0.03726812491927932,2017-07-07 04:10:00,2017-07-07 04:20:00,0.5,0.0
114.55.181.126,1.0,0.0,1.0,20.0,2.0,1.0,20.0,0.0,0.15845047828769693,2.3596798634843474,8.586403549707633e-09,1.1382083280595685,1.8716445951781122,0.11267708453513099,0.29630149300251707,4.708921031534287e-10,0.024673793446306148,1.357591242413685e-10,0.08673047431812109,2017-07-07 04:10:00,2017-07-07 04:20:00,0.5,0.0
31.13.69.193,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.15845047828769693,0.24712462570147758,4.913983764580768e-09,1.278511787225283,1.0,0.11267708453513099,0.031031071920456604,2.6949072872821484e-10,0.02771525649477886,7.253467062663635e-11,0.03428468265847837,2017-07-07 04:10:00,2017-07-07 04:20:00,0.5,0.0
42.123.102.80,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.07957718618682615,0.5706045748424844,3.163999153565741,0.8730981410621474,1.0,0.05658881836103037,0.0716499683097864,0.17351877385834855,0.018926801587937293,7.253467062663635e-11,0.06413687243792746,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
42.81.4.104,2.0,1.0,1.0,4.0,2.0,2.0,4.0,1.7320508075688772,0.07957718618682615,0.4613702572699953,3.2353328153177694,0.7870177359067319,1.0,0.05658881836103037,0.05793357741935141,0.17743082595485077,0.01706077224671821,7.253467062663635e-11,0.06180279881089708,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
42.81.4.45,2.0,1.0,1.0,6.0,2.0,2.0,6.0,2.23606797749979,0.07957718618682615,0.21516745713369953,3.151171258037857,0.6472851405748752,1.5750599408345853,0.05658881836103037,0.027018257764902593,0.1728152715515692,0.014031684240647957,1.1424645402564599e-10,0.05409080640647931,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
52.84.26.74,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,0.07957718618682615,1.422565043224996,1.5867123174427573,0.6775297219844671,1.0084735379318865,0.05658881836103037,0.17862937796076697,0.08701784116418707,0.01468731865850754,7.314929590956805e-11,0.06738467124352825,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
61.154.126.90,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0000000000000004,0.07957718618682615,0.33999611649236977,3.2141478648383632,0.7132251434933224,1.0,0.05658881836103037,0.04269280697381987,0.17626900938884643,0.015461115015093533,7.253467062663635e-11,0.05820234996226496,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
66.198.178.56,1.0,0.0,1.0,27.0,2.0,1.0,27.0,0.0,0.15845047828769693,3.016948774454252,9.06504385979884e-09,1.083645871717346,2.070958635758369,0.11267708453513099,0.3788337731809604,4.971415032623406e-10,0.023491002260788974,1.5021630252612148e-10,0.10300037212484763,2017-07-07 04:10:00,2017-07-07 04:20:00,0.5,0.0
66.198.24.180,2.0,1.0,1.0,12.0,2.0,2.0,12.0,3.3166247903554,0.07957718618682615,0.4885094718598854,2.5578879177755134,0.4436626019069495,0.9952631331948727,0.05658881836103037,0.06134140825536408,0.14027866431610575,0.009617606135394502,7.21910835531242e-11,0.05356529942801717,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
66.198.24.181,2.0,1.0,1.0,12.0,2.0,2.0,12.0,3.3166247903554,0.07957718618682615,0.4885094718598854,2.5578879177755134,0.4436626019069495,0.9952631331948727,0.05658881836103037,0.06134140825536408,0.14027866431610575,0.009617606135394502,7.21910835531242e-11,0.05356529942801717,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
66.198.24.234,2.0,1.0,1.0,77.0,2.0,2.0,77.0,8.717797887081348,0.07957718618682615,4.346972781584683,1.810194927958582,2.0246518129579165,1.3434512572207724,0.05658881836103037,0.5458429107933903,0.09927398494717972,0.043889892036529224,9.744679444544924e-11,0.1491191212471153,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
114.80.165.233,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.15845047828769693,1.1366682442535547,7.480895037714576e-09,1.2161546942627433,2.1596341846183784,0.11267708453513099,0.14272974187420406,4.102642482834868e-10,0.0263634951399021,1.5664835425531844e-10,0.05635406442322995,2017-07-07 04:10:00,2017-07-07 04:20:00,0.5,0.0
114.80.165.63,1.0,0.0,1.0,7.0,2.0,1.0,7.0,0.0,0.15845047828769693,0.6636028553366548,6.912030015108001e-09,1.2395386041236955,2.7377894116232886,0.11267708453513099,0.08332762415772864,3.7906678064119856e-10,0.026870405647980884,1.9858465321718776e-10,0.044575022983698386,2017-07-07 04:10:00,2017-07-07 04:20:00,0.5,0.0
172.217.12.168,1.0,0.0,1.0,24.0,2.0,1.0,24.0,0.0,0.15845047828769693,2.7496883576138536,8.87719032430393e-09,1.1070297815782986,1.9756946649803748,0.11267708453513099,0.3452742798972604,4.868393149361214e-10,0.023997912768867764,1.4330636178315414e-10,0.09638985556628096,2017-07-07 04:10:00,2017-07-07 04:20:00,0.5,0.0
180.153.132.57,1.0,0.0,1.0,10.0,2.0,1.0,10.0,0.0,0.15845047828769693,1.1366682442535547,7.480895037714576e-09,1.2161546942627433,2.1596341846183784,0.11267708453513099,0.14272974187420406,4.102642482834868e-10,0.0263634951399021,1.5664835425531844e-10,0.05635406442322995,2017-07-07 04:10:00,2017-07-07 04:20:00,0.5,0.0
203.205.190.49,1.0,0.0,1.0,36.0,2.0,1.0,36.0,0.0,0.15845047828769693,3.7204369696104327,9.523871348047913e-09,1.1316238770914873,1.33725416999092,0.11267708453513099,0.46716974017380036,5.223043365342019e-10,0.02453105737669687,9.699729076438736e-11,0.12087557654098598,2017-07-07 04:10:00,2017-07-07 04:20:00,0.5,0.0
203.205.191.22,1.0,0.0,1.0,18.0,2.0,1.0,18.0,0.0,0.15845047828769693,2.147379292328374,8.418362836054855e-09,1.1537976013002034,1.9719487393784725,0.11267708453513099,0.2696432258484653,4.6167648166426003e-10,0.025011733785025334,1.4303465230342827e-10,0.08146640895466654,2017-07-07 04:10:00,2017-07-07 04:20:00,0.5,0.0
54.225.163.44,1.0,0.0,1.0,16.0,2.0,1.0,16.0,0.0,0.15845047828769693,1.9213364295467594,8.230509300559945e-09,1.1693868745408382,2.771682651065714,0.11267708453513099,0.24125935956168174,4.513742933380408e-10,0.025349674123744524,2.0104308817661382e-10,0.07585722377459492,2017-07-07 04:10:00,2017-07-07 04:20:00,0.5,0.0
218.76.93.88,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0000000000000004,0.07957718618682615,0.33999611649236977,3.2141478648383632,0.7132251434933224,1.0,0.05658881836103037,0.04269280697381987,0.17626900938884643,0.015461115015093533,7.253467062663635e-11,0.05820234996226496,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
54.222.243.155,1.0,0.0,1.0,36.0,2.0,1.0,36.0,0.0,0.15845047828769693,3.7204369696104327,9.523871348047913e-09,1.1316238770914873,1.33725416999092,0.11267708453513099,0.46716974017380036,5.223043365342019e-10,0.02453105737669687,9.699729076438736e-11,0.12087557654098598,2017-07-07 04:10:00,2017-07-07 04:20:00,0.5,0.0
54.223.131.0,2.0,1.0,1.0,16.0,2.0,2.0,16.0,5.291502622129181,0.07957718618682615,0.8935799987428616,2.7460537121638717,0.8989117197735277,1.3688407347938987,0.05658881836103037,0.11220551221458246,0.15059797741944653,0.019486381845376096,9.928841183859832e-11,0.06777573798794477,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
54.223.26.130,2.0,1.0,1.0,18.0,2.0,2.0,18.0,7.4833147735478835,0.07957718618682615,1.0792754369316202,3.1125006652326532,1.4231827094567198,1.7661828968366702,0.05658881836103037,0.13552301236811579,0.17069451439511663,0.03085139630752347,1.2810949468844634e-10,0.07873154831197915,2017-07-07 04:10:00,2017-07-07 04:20:00,1.0,0.49999999975
104.20.84.39,1.0,0.0,1.0,65.0,2.0,1.0,65.0,0.0,0.15845047828769693,5.3918377628476,1.046625413224369e-08,1.3576683390806938,1.2168109867407695,0.11267708453513099,0.677045053391283,5.739861155999719e-10,0.029431192288125133,8.826098413811409e-11,0.16383066617535724,2017-07-07 04:10:00,2017-07-07 04:20:00,0.5,0.0
107.178.245.205,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1086614599238648,0.23318604584478478,5.021840409368983,0.4392341144990515,0.9969274056002133,0.061976422408957905,0.03352939180859717,0.3041623087951165,0.00708426200595091,1.4767546511243118e-10,0.08135047703325961,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999975
192.168.10.15,333.0,205.0,128.0,2559.0,207.0,337.0,2576.0,45.29568046463474,1.753270932724235,0.20428864166536187,16.510396798545116,62.00139324746696,28.111583072857634,1.0,0.029374287314787965,1.0,1.0,4.164185959790721e-09,0.6058748582957947,2017-07-07 04:20:00,2017-07-07 04:30:00,1.5968992248062015,0.615615615613767
114.80.165.233,1.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.1401003446259823,0.36033245454479307,4.073823166926579e-09,1.2220507280570345,1.0,0.07990798342176025,0.05181153960570967,2.467428988312117e-10,0.019710052694774903,1.4813061039637206e-10,0.030285915223423672,2017-07-07 04:20:00,2017-07-07 04:30:00,2.0,0.9999999989999999
192.168.10.17,56.0,35.0,21.0,329.0,40.0,60.0,398.0,16.47001721479285,0.49307468951874633,0.19234131351530884,5.449461752027593,11.651646277444891,5.790011517136067,0.28123131474757646,0.027656403017047217,0.33006243390272705,0.1879255556554919,8.576779402353899e-10,0.1653751416361041,2017-07-07 04:20:00,2017-07-07 04:30:00,1.6363636363636365,0.6249999999888394
115.159.27.49,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.1086614599238648,0.665581506373444,3.9311216082415625,0.8332334878801196,1.0,0.061976422408957905,0.09570273824449188,0.23809976563300828,0.013438947808066572,1.4813061039637206e-10,0.08184357484853105,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999975
192.168.10.5,139.0,80.0,59.0,1042.0,88.0,141.0,1046.0,30.661625634309704,0.9676020428492276,0.3280958227526983,10.725720274927282,27.73121666562848,12.006003462958105,0.5518839243777149,0.04717629372712014,0.6496343125970433,0.4472676372762225,1.7784566213889408e-09,0.33919243395131154,2017-07-07 04:20:00,2017-07-07 04:30:00,1.35,0.5755395683411832
115.159.71.42,1.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.1401003446259823,0.36033245454479307,4.073823166926579e-09,1.2220507280570345,1.0,0.07990798342176025,0.05181153960570967,2.467428988312117e-10,0.019710052694774903,1.4813061039637206e-10,0.030285915223423672,2017-07-07 04:20:00,2017-07-07 04:30:00,2.0,0.9999999989999999
119.167.164.25,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.1086614599238648,0.665581506373444,3.9311216082415625,0.8332334878801196,1.0,0.061976422408957905,0.09570273824449188,0.23809976563300828,0.013438947808066572,1.4813061039637206e-10,0.08184357484853105,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999975
13.107.21.200,2.0,1.0,1.0,19.0,2.0,2.0,19.0,6.928203230275509,0.1086614599238648,0.9631781852190837,4.852930539226454,1.2367944866610248,1.1356895449449809,0.061976422408957905,0.13849361627410822,0.2939317933082075,0.019947849909188187,1.6823038551347803e-10,0.10286993641373846,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999975
130.211.5.178,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1086614599238648,0.23318604584478478,5.021840409368983,0.4392341144990515,0.9969274056002133,0.061976422408957905,0.03352939180859717,0.3041623087951165,0.00708426200595091,1.4767546511243118e-10,0.08135047703325961,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999975
151.101.117.108,2.0,1.0,1.0,4.0,2.0,2.0,4.0,1.7320508075688772,0.1086614599238648,0.5716350601139597,4.131645185303084,0.7517688642424285,1473720559.3711782,0.061976422408957905,0.08219435186464702,0.2502450568400125,0.01212503179149352,0.21830312601333549,0.1249687977836893,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999975
151.101.65.63,2.0,1.0,1.0,8.0,2.0,2.0,8.0,3.872983346207417,0.1086614599238648,0.11897276105000003,5.39489124325893,0.5986415301040898,1.0222849812665666,0.061976422408957905,0.017106874064202394,0.3267572129904427,0.009655291578928303,1.514316982740603e-10,0.0830991602387926,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999975
192.168.10.8,25.0,15.0,10.0,66.0,18.0,27.0,70.0,8.284712731863634,0.048891857408804106,1.4687523951558215,0.9780192507872967,3.878957084159633,1.4094590590065197,0.027886082234213433,0.21118920023102433,0.059236568492010984,0.06256241805208315,2.0878403073933193e-10,0.0721748538436232,2017-07-07 04:20:00,2017-07-07 04:30:00,1.4545454545454546,0.599999999976
157.240.18.19,4.0,2.0,2.0,26.0,3.0,4.0,26.0,6.855654600401046,0.27423543404331396,0.42687161772780996,3.8389870608112115,0.983944081036111,1.068655644798233,0.15641360894360265,0.061379083259091846,0.23251936992510683,0.01586970920328971,1.583006129674908e-10,0.09323635429787833,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.499999999875
172.16.0.1,5.0,5.0,0.0,14.0,6.0,5.0,14.0,0.0,0.22416555251838194,0.6634438849703173,7.032389599768407e-09,1.0694252813318421,1.6983184744232656,0.12785562592432487,0.09539537360221997,4.259370435232723e-10,0.017248407258582583,2.515729522637537e-10,0.04809988149252749,2017-07-07 04:20:00,2017-07-07 04:30:00,6.0,0.9999999998
192.168.10.14,154.0,88.0,66.0,1076.0,92.0,158.0,1145.0,37.20363861640566,0.8666448047487038,0.22930977874700573,11.503691455647461,31.16127639173986,13.12812014552298,0.49430170122201805,0.03297203050592849,0.6967543903403435,0.5025899380577701,1.9446764505132276e-09,0.34532361241414733,2017-07-07 04:20:00,2017-07-07 04:30:00,1.328358208955224,0.5714285714248609
192.168.10.9,157.0,88.0,69.0,837.0,90.0,159.0,841.0,34.7895330114791,0.7906606252837275,0.7035066668268826,9.723356253074014,28.338165749891118,9.905301751783833,0.450963174331076,0.10115592717627586,0.5889232325373809,0.4570569186531766,1.4672783946519926e-09,0.31961985083303757,2017-07-07 04:20:00,2017-07-07 04:30:00,1.2714285714285714,0.5605095541365573
172.217.10.230,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1086614599238648,0.23318604584478478,5.021840409368983,0.4392341144990515,0.9969274056002133,0.061976422408957905,0.03352939180859717,0.3041623087951165,0.00708426200595091,1.4767546511243118e-10,0.08135047703325961,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999975
172.217.10.238,9.0,4.0,5.0,129.0,7.0,9.0,129.0,10.440306508910549,0.09876717962180136,2.147284781545155,0.9507724610252585,2.9479108254396786,1.5247042523839156,0.05633309591709067,0.308754121646665,0.0575862877571204,0.04754588035906942,2.2585537157957354e-10,0.09404387718116017,2017-07-07 04:20:00,2017-07-07 04:30:00,0.8333333333333334,0.4444444443950617
172.217.10.74,3.0,2.0,1.0,8.0,3.0,3.0,8.0,3.1622776601683795,0.06301167962554544,0.5408295019709236,4.73231914807817,0.2961549584936171,1.471488625204471,0.03593949939478994,0.07776487742882293,0.28662661508505827,0.00477658554077277,2.1797250824285663e-10,0.08102151553348329,2017-07-07 04:20:00,2017-07-07 04:30:00,1.5,0.6666666664444444
172.217.10.78,13.0,6.0,7.0,79.0,8.0,13.0,79.0,7.549834435270748,0.3351570849813026,0.23687961335582086,0.46063704090344365,2.207277094190914,1.1792222731756505,0.1911610343419856,0.03406048307437329,0.02789981649284375,0.03560044345102022,1.746789151185065e-10,0.05774435550698035,2017-07-07 04:20:00,2017-07-07 04:30:00,0.875,0.4615384615029586
172.217.11.10,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.1401003446259823,0.43600255950820577,3.0199605400117773e-09,1.229081798098973,1.0,0.07990798342176025,0.06269200455087517,1.829126566042249e-10,0.019823454501954867,1.4813061039637206e-10,0.03248468856112671,2017-07-07 04:20:00,2017-07-07 04:30:00,2.0,0.9999999989999999
172.217.11.14,7.0,3.0,4.0,79.0,5.0,7.0,79.0,12.489995996796797,0.25834257547886125,1.5213681344493037,1.1273795172100491,2.8042730904106827,1.1745094308607025,0.14734891833143446,0.21875472042190425,0.06828300560949528,0.0452291947572525,1.739807989096914e-10,0.09592316785881347,2017-07-07 04:20:00,2017-07-07 04:30:00,0.8,0.4285714285102041
172.217.11.46,7.0,3.0,4.0,22.0,5.0,7.0,22.0,5.477225575051661,0.25834257547886125,0.6522477960565454,3.772029332069482,0.8739789035569593,1.6295325986053715,0.14734891833143446,0.09378550860985407,0.22846388115892347,0.01409611716415204,2.413836584922e-10,0.09673888510114953,2017-07-07 04:20:00,2017-07-07 04:30:00,0.8,0.4285714285102041
172.217.12.142,2.0,1.0,1.0,6.0,2.0,2.0,6.0,2.23606797749979,0.1086614599238648,0.3484844352413834,4.233950682477577,0.6196721338193258,1.0019165238037953,0.061976422408957905,0.05010793474401794,0.2564414855765713,0.009994487242343418,1.484145062372674e-10,0.07570406602406102,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999975
192.168.10.16,128.0,70.0,58.0,742.0,74.0,132.0,811.0,27.751578502400818,0.6151874567373867,0.21502370917409008,9.272462373449546,23.745719124768527,9.524377321578433,0.35087985847202036,0.03091786288890905,0.5616135388258281,0.38298686337566534,1.4108518262907764e-09,0.2652796249946549,2017-07-07 04:20:00,2017-07-07 04:30:00,1.2033898305084745,0.5468749999957276
172.217.12.194,12.0,6.0,6.0,42.0,7.0,12.0,42.0,7.937253933193771,0.4304825753513162,0.6861143547140981,2.6215893118273206,1.9018082736569755,1.6412609363951265,0.24553111975821768,0.0986551186687414,0.15878414939478214,0.03067363770466034,2.4312098432793124e-10,0.10672880515390451,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999995833333
172.217.6.193,2.0,1.0,1.0,9.0,2.0,2.0,9.0,3.7416573867739413,0.1086614599238648,0.006894664061588243,4.999795865230557,0.5608555438660209,1.005013767509206,0.061976422408957905,0.000991371039687006,0.3028271171333166,0.009045853883113093,1.4887330283789623e-10,0.07496815292278958,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999975
172.217.7.14,6.0,3.0,3.0,21.0,4.0,6.0,21.0,5.477225575051661,0.3573039984477406,0.4798253008663816,3.9041720425658846,0.7449618876354019,1.438380751139031,0.20379280337041866,0.0689931957726824,0.23646748713573723,0.01201524431333383,2.1306821864861678e-10,0.10425374616104806,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999991666666
172.217.7.4,4.0,2.0,2.0,18.0,3.0,4.0,18.0,5.291502622129181,0.27423543404331396,0.08887027176491834,4.246878827443399,0.6738875847226246,1.2533123466183052,0.15641360894360265,0.012778492603823617,0.2572245161192995,0.010868910349045358,1.8565392292187897e-10,0.087457105640285,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.499999999875
172.217.9.227,7.0,2.0,5.0,93.0,6.0,7.0,93.0,6.999999999999998,0.04370748796234685,1.8992768500546107,0.13773719094457978,1.7024721268764673,1.1117234161540352,0.02492911229323473,0.2730935182153548,0.008342451888056202,0.027458610810266286,1.646802682268372e-10,0.06676473867431847,2017-07-07 04:20:00,2017-07-07 04:30:00,0.5,0.2857142856734694
180.153.132.57,2.0,1.0,1.0,11.0,2.0,2.0,11.0,3.1622776601683795,0.1086614599238648,0.2091194590210234,4.0418513555684425,0.4111098343312974,1.0420124842204541,0.061976422408957905,0.030068901639958873,0.2448064334786071,0.006630654777231044,1.5435394532821587e-10,0.06869648249182177,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999975
184.84.243.199,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.1401003446259823,0.43600255950820577,3.0199605400117773e-09,1.229081798098973,1.0,0.07990798342176025,0.06269200455087517,1.829126566042249e-10,0.019823454501954867,1.4813061039637206e-10,0.03248468856112671,2017-07-07 04:20:00,2017-07-07 04:30:00,2.0,0.9999999989999999
185.54.150.115,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.1086614599238648,0.4627520197129156,4.856474491492504,0.5767224648357423,1.006469481380813,0.061976422408957905,0.06653826013886688,0.29414644304129944,0.009301766212476267,1.4908893862225984e-10,0.08639257839013789,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999975
185.54.150.20,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.1086614599238648,0.4627520197129156,4.856474491492504,0.5767224648357423,1.006469481380813,0.061976422408957905,0.06653826013886688,0.29414644304129944,0.009301766212476267,1.4908893862225984e-10,0.08639257839013789,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999975
192.168.10.12,29.0,20.0,9.0,231.0,21.0,33.0,300.0,14.51474950795625,0.0521606460210117,1.0982825953639692,4.19547643472395,7.515029557868502,4.436127400787977,0.029750476693276608,0.15792003043369543,0.2541111813311266,0.12120743041811444,6.571262596747944e-10,0.11259782390666787,2017-07-07 04:20:00,2017-07-07 04:30:00,2.1,0.6896551723900118
192.168.10.50,27.0,16.0,11.0,95.0,17.0,46.0,314.0,5.840529669653645,0.9589971535598297,0.31626460877836327,3.83592203295398,5.897989373731614,4.593107339664504,0.5469760181729235,0.045475105272726614,0.23233372763590993,0.09512672320428177,6.803797938405596e-10,0.1839823149932443,2017-07-07 04:20:00,2017-07-07 04:30:00,1.4166666666666667,0.5925925925706447
205.174.165.73,5.0,0.0,5.0,15.0,6.0,5.0,15.0,0.0,0.22416555251838194,0.5961794502583604,7.137286526168508e-09,1.0623942112899036,1.8332544573424254,0.12785562592432487,0.08572354449224732,4.3229042967625347e-10,0.017135005451402615,2.715611017780033e-10,0.04614283531436527,2017-07-07 04:20:00,2017-07-07 04:30:00,0.16666666666666666,0.0
74.121.138.148,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1401003446259823,0.36033245454479307,4.073823166926579e-09,1.2220507280570345,1.0,0.07990798342176025,0.05181153960570967,2.467428988312117e-10,0.019710052694774903,1.4813061039637206e-10,0.030285915223423672,2017-07-07 04:20:00,2017-07-07 04:30:00,0.5,0.0
104.20.60.121,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1086614599238648,0.23318604584478478,5.021840409368983,0.4392341144990515,0.9969274056002133,0.061976422408957905,0.03352939180859717,0.3041623087951165,0.00708426200595091,1.4767546511243118e-10,0.08135047703325961,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999975
138.108.7.20,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1401003446259823,0.36033245454479307,4.073823166926579e-09,1.2220507280570345,1.0,0.07990798342176025,0.05181153960570967,2.467428988312117e-10,0.019710052694774903,1.4813061039637206e-10,0.030285915223423672,2017-07-07 04:20:00,2017-07-07 04:30:00,0.5,0.0
151.101.20.134,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,0.1086614599238648,1.2077480261367555,4.631625907262391,1.3612796198955157,1.006834672754071,0.061976422408957905,0.17365986299777897,0.2805278373243293,0.021955629520488722,1.4914303464329202e-10,0.10762395048013958,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999975
172.217.10.14,6.0,3.0,3.0,21.0,4.0,6.0,21.0,5.477225575051662,0.3573039984477406,0.4798253008663816,3.904172042565885,0.7449618876354022,1.438380751139031,0.20379280337041866,0.0689931957726824,0.23646748713573726,0.012015244313333834,2.1306821864861678e-10,0.10425374616104807,2017-07-07 04:20:00,2017-07-07 04:30:00,1.0,0.49999999991666666
