node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,score_edpl,score_ewpl,score_elwpl,score_graph_deviance,score_lof,score_edpl_norm,score_ewpl_norm,score_elwpl_norm,score_graph_deviance_norm,score_lof_norm,oddball_score,window_start,window_end,graph_deviation_score_raw,graph_deviation_score
52.84.145.30,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.1359885565305077,0.3181321114131314,2.443935050963394e-09,1.312330434295456,1.0,0.0918444548605407,0.0296460914313047,1.095680362239958e-10,0.0370916615277194,9.251072765991424e-11,0.0317164416043287,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3123304344020958,0.037091661530987266
104.16.206.165,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1151784898661036,0.0102950823123166,4.752100951072949,0.5443934928316615,1.0,0.0777896749793018,0.0009593780086141,0.2130491843234522,0.0153867186543193,9.251072765991424e-11,0.0614369912116396,2017-07-07 04:00:00,2017-07-07 04:10:00,0.5443934929069679,0.015386718656553106
104.19.192.102,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1151784898661036,0.0102950823123166,4.752100951072949,0.5443934928316615,1.0,0.0777896749793018,0.0009593780086141,0.2130491843234522,0.0153867186543193,9.251072765991424e-11,0.0614369912116396,2017-07-07 04:00:00,2017-07-07 04:10:00,0.5443934929069679,0.015386718656553106
151.101.2.49,2.0,1.0,1.0,8.0,2.0,2.0,8.0,3.872983346207417,0.1151784898661036,0.1165431182490457,5.012176967743663,0.6905740645019225,1909809305.5979085,0.0777896749793018,0.010860418723383,0.224709076186919,0.0195183612228564,0.176677848552538,0.1019110759329996,2017-07-07 04:00:00,2017-07-07 04:10:00,0.6905740645693399,0.019518361224895475
172.217.12.142,10.0,5.0,5.0,63.0,6.0,10.0,63.0,7.615773105863907,0.3895448855302059,0.1714663559047124,1.0566096134929372,1.8011076191061617,1.918299587715524,0.2630922672321121,0.0159786047436829,0.0473705880032203,0.0509064427959778,1.7746329072927663e-10,0.0754695805904913,2017-07-07 04:00:00,2017-07-07 04:10:00,1.801107619132033,0.05090644279705733
172.217.6.232,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1151784898661036,0.0102950823123166,4.752100951072949,0.5443934928316615,1.0,0.0777896749793018,0.0009593780086141,0.2130491843234522,0.0153867186543193,9.251072765991424e-11,0.0614369912116396,2017-07-07 04:00:00,2017-07-07 04:10:00,0.5443934929069679,0.015386718656553106
173.194.66.154,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1151784898661036,0.0102950823123166,4.752100951072949,0.5443934928316615,1.0,0.0777896749793018,0.0009593780086141,0.2130491843234522,0.0153867186543193,9.251072765991424e-11,0.0614369912116396,2017-07-07 04:00:00,2017-07-07 04:10:00,0.5443934929069679,0.015386718656553106
192.95.27.155,2.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,0.144869455765881,0.603158945863792,3.770358623491215e-09,1.1392494486043443,7778174593.156393,0.0978424694711398,0.0562071687050364,1.6903509365901236e-10,0.0321997065974923,0.7195645914787553,0.1811627872842918,2017-07-07 04:00:00,2017-07-07 04:10:00,1.1392494487109837,0.03219970660072666
184.84.243.218,3.0,1.0,2.0,34.0,3.0,3.0,34.0,4.0,0.0613094194185958,1.609371279569468,0.6598603683298692,0.3856271203751016,1.3841296257678608,0.0414073827091027,0.1499740717436515,0.0295832758368296,0.0108993514522441,1.2804683885542956e-10,0.0463728163739749,2017-07-07 04:00:00,2017-07-07 04:10:00,0.38562712044110925,0.010899351454184367
206.126.112.152,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1151784898661036,0.0102950823123166,4.752100951072949,0.5443934928316615,1.0,0.0777896749793018,0.0009593780086141,0.2130491843234522,0.0153867186543193,9.251072765991424e-11,0.0614369912116396,2017-07-07 04:00:00,2017-07-07 04:10:00,0.5443934929069679,0.015386718656553106
34.202.69.17,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1151784898661036,0.0102950823123166,4.752100951072949,0.5443934928316615,1.0,0.0777896749793018,0.0009593780086141,0.2130491843234522,0.0153867186543193,9.251072765991424e-11,0.0614369912116396,2017-07-07 04:00:00,2017-07-07 04:10:00,0.5443934929069679,0.015386718656553106
72.30.2.182,3.0,1.0,2.0,17.0,3.0,3.0,17.0,1.4142135623730951,0.0613094194185958,0.4382731193021338,1.1324530177610377,0.6512093224252055,1.6279307954737732,0.0414073827091027,0.0408417902518527,0.0507708472952676,0.0184057575286356,1.5060106246926174e-10,0.0302851555870919,2017-07-07 04:00:00,2017-07-07 04:10:00,0.6512093223304944,0.01840575752608463
54.186.39.123,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,0.1151784898661036,1.0031588365682895,2.911511537011211,0.6259556181909817,0.9704942782570478,0.0777896749793018,0.0934823537835332,0.1305307198847504,0.0176919877148007,8.978113187134278e-11,0.0638989472904334,2017-07-07 04:00:00,2017-07-07 04:10:00,0.6259556182583992,0.017691987716827225
61.110.225.123,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.1151784898661036,0.5169875306851319,4.058062859148268,0.9292952833715962,1.0,0.0777896749793018,0.0481770278877394,0.1819336312456976,0.0262655694094533,9.251072765991424e-11,0.0668331807229406,2017-07-07 04:00:00,2017-07-07 04:10:00,0.9292952832768853,0.02626556940695615
61.110.225.154,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1359885565305077,0.3181321114131314,2.443935050963394e-09,1.312330434295456,1.0,0.0918444548605407,0.0296460914313047,1.095680362239958e-10,0.0370916615277194,9.251072765991424e-11,0.0317164416043287,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3123304344020958,0.037091661530987266
191.232.80.53,1.0,0.0,1.0,7.0,2.0,1.0,7.0,0.0,0.1359885565305077,0.8029356369584594,6.167676796032604e-09,1.2638665995622504,2.1423674419119707,0.0918444548605407,0.0748239566291729,2.765131726144717e-10,0.0357218813966776,1.9819197096618542e-10,0.0404780586722193,2017-07-07 04:00:00,2017-07-07 04:10:00,1.2638665996688903,0.035721881399936074
64.4.54.18,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,0.1151784898661036,1.1931560954643885,2.6796987297600725,0.664089768733751,0.9954037116195512,0.0777896749793018,0.1111878160957496,0.1201379420357374,0.0187698100129164,9.208552167730411e-11,0.0655770486431581,2017-07-07 04:00:00,2017-07-07 04:10:00,0.6640897687983922,0.018769810014871824
65.55.252.202,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.1359885565305077,1.1404125785471015,6.648598296021764e-09,1.247711987984515,2.4648834489466025,0.0918444548605407,0.1062727538658074,2.980741483494607e-10,0.0352652880196637,2.2802816145892922e-10,0.0466764994544228,2017-07-07 04:00:00,2017-07-07 04:10:00,1.247711988091155,0.03526528802291901
54.235.219.125,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1359885565305077,0.3181321114131314,2.443935050963394e-09,1.312330434295456,1.0,0.0918444548605407,0.0296460914313047,1.095680362239958e-10,0.0370916615277194,9.251072765991424e-11,0.0317164416043287,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3123304344020958,0.037091661530987266
167.114.204.238,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1359885565305077,0.3181321114131314,2.443935050963394e-09,1.312330434295456,1.0,0.0918444548605407,0.0296460914313047,1.095680362239958e-10,0.0370916615277194,9.251072765991424e-11,0.0317164416043287,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3123304344020958,0.037091661530987266
125.6.146.14,2.0,1.0,1.0,11.0,2.0,2.0,11.0,5.291502622129181,0.1151784898661036,0.4754713743588584,4.949236100393455,0.9742301758045206,1.114228122189298,0.0777896749793018,0.0443082208036073,0.2218872715603686,0.0275356076386599,1.030780543628718e-10,0.0743041550170031,2017-07-07 04:00:00,2017-07-07 04:10:00,0.9742301758561924,0.027535607640308782
151.101.128.188,2.0,1.0,1.0,8.0,2.0,2.0,8.0,3.872983346207417,0.1151784898661036,0.1165431182490457,5.012176967743663,0.6905740645019225,1909809305.5979085,0.0777896749793018,0.010860418723383,0.224709076186919,0.0195183612228564,0.176677848552538,0.1019110759329996,2017-07-07 04:00:00,2017-07-07 04:10:00,0.6905740645693399,0.019518361224895475
74.125.22.108,4.0,0.0,4.0,11.0,5.0,4.0,11.0,0.0,0.2076978936851229,0.4963291699812165,7.032606697471981e-09,1.015742723981188,1.739848630029062,0.1402757725199706,0.0462519168150825,3.1529025498201224e-10,0.0287089168494219,1.6095466278209344e-10,0.043047321332144,2017-07-07 04:00:00,2017-07-07 04:10:00,1.0157427240878292,0.028708916852632414
107.178.250.6,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1359885565305077,0.3181321114131314,2.443935050963394e-09,1.312330434295456,1.0,0.0918444548605407,0.0296460914313047,1.095680362239958e-10,0.0370916615277194,9.251072765991424e-11,0.0317164416043287,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3123304344020958,0.037091661530987266
151.101.0.176,2.0,1.0,1.0,8.0,2.0,2.0,8.0,3.872983346207417,0.1151784898661036,0.1165431182490457,5.012176967743663,0.6905740645019225,1909809305.5979085,0.0777896749793018,0.010860418723383,0.224709076186919,0.0195183612228564,0.176677848552538,0.1019110759329996,2017-07-07 04:00:00,2017-07-07 04:10:00,0.6905740645693399,0.019518361224895475
172.217.12.195,3.0,1.0,2.0,22.0,3.0,3.0,22.0,3.1622776601683795,0.0613094194185958,0.8265346257361127,1.6270940699210334,0.2582302260964033,1.0686225313394175,0.0414073827091027,0.0770230989159448,0.0729469066384067,0.0072986100849946,9.885904796798902e-11,0.0397351996894616,2017-07-07 04:00:00,2017-07-07 04:10:00,0.25823022617170954,0.007298610087173059
172.217.12.205,2.0,1.0,1.0,17.0,2.0,2.0,17.0,5.477225575051661,0.1151784898661036,1.0994973973329385,3.499159164618945,0.9660773011157372,0.9724464515960792,0.0777896749793018,0.1024599504433063,0.1568765086254487,0.0273051750734069,8.996172884745483e-11,0.0728862618422851,2017-07-07 04:00:00,2017-07-07 04:10:00,0.9660773011653477,0.02730517507499596
172.217.7.14,2.0,1.0,1.0,9.0,2.0,2.0,9.0,3.741657386773941,0.1151784898661036,0.2399145872234185,4.551599649023425,0.6539926055095039,1.010133650074524,0.0777896749793018,0.0223571577133021,0.2040601836062439,0.0184844241444518,9.344819900215938e-11,0.0645382881073495,2017-07-07 04:00:00,2017-07-07 04:10:00,0.6539926055783789,0.018484424146524955
172.217.7.19,2.0,1.0,1.0,9.0,2.0,2.0,9.0,3.741657386773941,0.1151784898661036,0.2399145872234185,4.551599649023425,0.6539926055095039,1.010133650074524,0.0777896749793018,0.0223571577133021,0.2040601836062439,0.0184844241444518,9.344819900215938e-11,0.0645382881073495,2017-07-07 04:00:00,2017-07-07 04:10:00,0.6539926055783789,0.018484424146524955
199.96.57.6,3.0,1.0,2.0,12.0,3.0,3.0,12.0,4.0,0.0613094194185958,0.0009347129593613,3.867392666216873,0.5208299846587847,1.025382311464926,0.0414073827091027,8.7104020188856e-05,0.1733853850074402,0.0147207204828884,9.485886376322512e-11,0.0459201184628958,2017-07-07 04:00:00,2017-07-07 04:10:00,0.5208299847247921,0.014720720484854745
23.217.49.147,2.0,1.0,1.0,35.0,2.0,2.0,35.0,9.797958971132712,0.1151784898661036,2.4870306468047554,1.7692867681794733,1.8171486420730112,1.3111530920643817,0.0777896749793018,0.2317613824650437,0.079321779287918,0.0513598257084637,1.2129572662042244e-10,0.0880465325124046,2017-07-07 04:00:00,2017-07-07 04:10:00,1.817148642074661,0.05135982570886174
52.70.191.199,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,0.1151784898661036,1.62614311327901,2.751924885509528,1.1354253060341988,0.991222115737714,0.0777896749793018,0.1515370051847778,0.1233760305628268,0.0320916211655471,9.169867919949563e-11,0.0769588663968304,2017-07-07 04:00:00,2017-07-07 04:10:00,1.1354253060726702,0.03209162116685408
52.84.141.7,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,0.1151784898661036,1.5438350537982102,2.871356632455436,1.1096027494965446,0.9990383286247044,0.0777896749793018,0.1438668827125062,0.1287304699005277,0.03136177333009,9.242176274121593e-11,0.0763497602029695,2017-07-07 04:00:00,2017-07-07 04:10:00,1.1096027495367495,0.03136177333144094
52.84.142.84,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,0.1151784898661036,1.62614311327901,2.751924885509528,1.1354253060341988,0.991222115737714,0.0777896749793018,0.1515370051847778,0.1233760305628268,0.0320916211655471,9.169867919949563e-11,0.0769588663968304,2017-07-07 04:00:00,2017-07-07 04:10:00,1.1354253060726702,0.03209162116685408
72.167.18.239,2.0,1.0,1.0,4.0,2.0,2.0,4.0,1.7320508075688772,0.1151784898661036,0.3991227966731089,4.162704924766235,0.8522317575700398,1.0,0.0777896749793018,0.0371934504502855,0.1866250102705467,0.0240874486096423,9.251072765991424e-11,0.0651391168804574,2017-07-07 04:00:00,2017-07-07 04:10:00,0.8522317574788569,0.02408744860722991
74.125.29.157,4.0,2.0,2.0,26.0,3.0,4.0,26.0,8.366600265340756,0.2722591711436514,0.5729585351032715,2.782656726920272,1.2955863657781526,1.149023968262461,0.1838794071533628,0.0533928531846938,0.1247538198422903,0.0366184077603676,1.0629704340264247e-10,0.0797288976094023,2017-07-07 04:00:00,2017-07-07 04:10:00,1.2955863657956912,0.036618407761113865
144.217.240.204,2.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,0.144869455765881,0.603158945863792,3.770358623491215e-09,1.1392494486043443,7778174593.156393,0.0978424694711398,0.0562071687050364,1.6903509365901236e-10,0.0321997065974923,0.7195645914787553,0.1811627872842918,2017-07-07 04:00:00,2017-07-07 04:10:00,1.1392494487109837,0.03219970660072666
206.108.0.133,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1359885565305077,0.3181321114131314,2.443935050963394e-09,1.312330434295456,1.0,0.0918444548605407,0.0296460914313047,1.095680362239958e-10,0.0370916615277194,9.251072765991424e-11,0.0317164416043287,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3123304344020958,0.037091661530987266
91.189.89.199,2.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,0.144869455765881,0.603158945863792,3.770358623491215e-09,1.1392494486043443,7778174593.156393,0.0978424694711398,0.0562071687050364,1.6903509365901236e-10,0.0321997065974923,0.7195645914787553,0.1811627872842918,2017-07-07 04:00:00,2017-07-07 04:10:00,1.1392494487109837,0.03219970660072666
198.100.147.178,2.0,0.0,2.0,2.0,3.0,3.0,4.0,0.0,0.0613094194185958,0.767310528502889,5.096782196019036e-09,1.0631677758032778,10809557175.64104,0.0414073827091027,0.0715041244442589,2.2850215109402887e-10,0.0300493368565704,1.0,0.2285921688476868,2017-07-07 04:00:00,2017-07-07 04:10:00,1.0631677759099178,0.03004933685979005
23.4.187.27,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1359885565305077,0.1735122143709008,3.770358623491215e-09,1.3042531285065886,1.0,0.0918444548605407,0.0161692541782047,1.6903509365901236e-10,0.0368633648392125,9.251072765991424e-11,0.0289754148279007,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3042531286132282,0.036863364842478735
23.63.226.81,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,0.1151784898661036,1.0994973973329385,2.794656754969826,0.645447135616691,0.9843323301352151,0.0777896749793018,0.1024599504433063,0.1252918126614957,0.0182428952820737,9.106130011998767e-11,0.0647568666914477,2017-07-07 04:00:00,2017-07-07 04:10:00,0.6454471356826987,0.018242895284064167
104.19.195.102,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1151784898661036,0.0102950823123166,4.752100951072949,0.5443934928316615,1.0,0.0777896749793018,0.0009593780086141,0.2130491843234522,0.0153867186543193,9.251072765991424e-11,0.0614369912116396,2017-07-07 04:00:00,2017-07-07 04:10:00,0.5443934929069679,0.015386718656553106
104.27.215.30,2.0,1.0,1.0,12.0,2.0,2.0,12.0,3.3166247903554,0.1151784898661036,0.5877127917444811,3.395253606848423,0.5375078365583348,1.0148151381891362,0.0777896749793018,0.0547677726778669,0.1522181491845188,0.0151921027060703,9.388128687417339e-11,0.0599935399283278,2017-07-07 04:00:00,2017-07-07 04:10:00,0.5375078366319279,0.015192102708254336
14.0.67.54,2.0,1.0,1.0,6.0,2.0,2.0,6.0,2.8284271247461903,0.1151784898661036,0.139906420723038,4.804448033476085,0.5981098876651508,5718208048.150595,0.0777896749793018,0.0130375978776802,0.2153960417076967,0.0169049569604536,0.5289955874451894,0.1704247717940643,2017-07-07 04:00:00,2017-07-07 04:10:00,0.5981098875861379,0.01690495695833604
172.217.12.163,4.0,2.0,2.0,30.0,3.0,4.0,30.0,8.366600265340756,0.2722591711436514,0.8103901363321475,2.1700325845913686,1.263277142622682,1.2703774897233284,0.1838794071533628,0.0755186264285381,0.0972882682549323,0.0357052210063397,1.1752354597708031e-10,0.0784783045921393,2017-07-07 04:00:00,2017-07-07 04:10:00,1.263277142640221,0.03570522100707974
172.217.9.232,3.0,1.0,2.0,25.0,3.0,3.0,25.0,3.1622776601683795,0.0613094194185958,1.0397341290350293,1.278243405147944,0.2339983087298004,1.0932017058768515,0.0414073827091027,0.0968907317048288,0.0573070138108312,0.0066137200194737,1.0113288528972707e-10,0.0404437696690738,2017-07-07 04:00:00,2017-07-07 04:10:00,0.23399830880510675,0.006613720021647465
104.16.124.228,2.0,1.0,1.0,25.0,2.0,2.0,25.0,4.898979485566356,0.1151784898661036,1.7850820328894483,1.928209483938436,0.7759511852233476,1.0020999081316198,0.0777896749793018,0.1663482033434097,0.086446702624252,0.0219314571789145,9.270499168918934e-11,0.0705032076437166,2017-07-07 04:00:00,2017-07-07 04:10:00,0.7759511852793766,0.021931457180648206
38.72.130.155,2.0,1.0,1.0,8.0,2.0,2.0,8.0,3.4641016151377544,0.1151784898661036,0.1165431182490457,4.662323614477015,0.6018267402499593,3549913411.3475327,0.0777896749793018,0.010860418723383,0.2090242301969669,0.017010009952003,0.3284050728134486,0.1286178813330207,2017-07-07 04:00:00,2017-07-07 04:10:00,0.6018267403219154,0.017010009954153207
172.217.9.227,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,0.1151784898661036,0.903981289835673,3.763365048414632,0.9001427083591506,1.1025044465041058,0.0777896749793018,0.0842401977329941,0.1687215532942534,0.025441602048212,1.019934885943858e-10,0.0712386056313509,2017-07-07 04:00:00,2017-07-07 04:10:00,0.900142708412959,0.025441602049906947
52.71.215.215,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1151784898661036,0.0102950823123166,4.752100951072949,0.5443934928316615,1.0,0.0777896749793018,0.0009593780086141,0.2130491843234522,0.0153867186543193,9.251072765991424e-11,0.0614369912116396,2017-07-07 04:00:00,2017-07-07 04:10:00,0.5443934929069679,0.015386718656553106
144.217.164.10,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1359885565305077,0.3181321114131314,2.443935050963394e-09,1.312330434295456,1.0,0.0918444548605407,0.0296460914313047,1.095680362239958e-10,0.0370916615277194,9.251072765991424e-11,0.0317164416043287,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3123304344020958,0.037091661530987266
171.66.97.126,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1359885565305077,0.3181321114131314,2.443935050963394e-09,1.312330434295456,1.0,0.0918444548605407,0.0296460914313047,1.095680362239958e-10,0.0370916615277194,9.251072765991424e-11,0.0317164416043287,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3123304344020958,0.037091661530987266
206.108.0.131,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1359885565305077,0.3181321114131314,2.443935050963394e-09,1.312330434295456,1.0,0.0918444548605407,0.0296460914313047,1.095680362239958e-10,0.0370916615277194,9.251072765991424e-11,0.0317164416043287,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3123304344020958,0.037091661530987266
208.81.1.244,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1359885565305077,0.3181321114131314,2.443935050963394e-09,1.312330434295456,1.0,0.0918444548605407,0.0296460914313047,1.095680362239958e-10,0.0370916615277194,9.251072765991424e-11,0.0317164416043287,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3123304344020958,0.037091661530987266
116.213.76.136,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1359885565305077,0.3181321114131314,2.443935050963394e-09,1.312330434295456,1.0,0.0918444548605407,0.0296460914313047,1.095680362239958e-10,0.0370916615277194,9.251072765991424e-11,0.0317164416043287,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3123304344020958,0.037091661530987266
104.27.214.30,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1151784898661036,0.0102950823123166,4.752100951072949,0.5443934928316615,1.0,0.0777896749793018,0.0009593780086141,0.2130491843234522,0.0153867186543193,9.251072765991424e-11,0.0614369912116396,2017-07-07 04:00:00,2017-07-07 04:10:00,0.5443934929069679,0.015386718656553106
144.217.95.60,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1359885565305077,0.3181321114131314,2.443935050963394e-09,1.312330434295456,1.0,0.0918444548605407,0.0296460914313047,1.095680362239958e-10,0.0370916615277194,9.251072765991424e-11,0.0317164416043287,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3123304344020958,0.037091661530987266
74.125.22.109,3.0,0.0,3.0,6.0,4.0,3.0,6.0,0.0,0.1715124342652509,0.5850681996211483,5.8726902460204006e-09,1.0109796954699442,1.8307380677328,0.1158367029461217,0.0545213284583929,2.6328814972174477e-10,0.0285742947780525,1.6936291080066664e-10,0.0397864653230436,2017-07-07 04:00:00,2017-07-07 04:10:00,1.010979695576584,0.028574294781262072
172.217.10.65,1.0,0.0,1.0,7.0,2.0,1.0,7.0,0.0,0.1359885565305077,0.8029356369584594,6.167676796032604e-09,1.2638665995622504,2.1423674419119707,0.0918444548605407,0.0748239566291729,2.765131726144717e-10,0.0357218813966776,1.9819197096618542e-10,0.0404780586722193,2017-07-07 04:00:00,2017-07-07 04:10:00,1.2638665996688903,0.035721881399936074
172.217.10.98,1.0,0.0,1.0,5.0,2.0,1.0,5.0,0.0,0.1359885565305077,0.4300265456972466,5.523795209736607e-09,1.2800212111399856,1.6765761871670437,0.0918444548605407,0.0400733086484097,2.476462676026412e-10,0.0361784747736915,1.5510128305210776e-10,0.0336192477370779,2017-07-07 04:00:00,2017-07-07 04:10:00,1.2800212112466254,0.036178474776953136
172.217.11.2,5.0,2.0,3.0,38.0,4.0,5.0,38.0,5.000000000000002,0.1758229923699724,0.7794348274661733,0.5268851262309422,0.5216357921412507,1.3440917282174538,0.1187479836404205,0.0726339634724833,0.0236216459901418,0.014743495797409,1.243429038190683e-10,0.0459494178049595,2017-07-07 04:00:00,2017-07-07 04:10:00,0.5216357921961586,0.014743495799061859
172.217.12.132,3.0,1.0,2.0,29.0,3.0,3.0,29.0,4.58257569495584,0.0613094194185958,1.304635269551325,1.3300361286574631,0.5099631918738692,1.2113298565282438,0.0414073827091027,0.1215763360505172,0.0596290178278337,0.0144135818314203,1.1206100646360733e-10,0.047405263706187,2017-07-07 04:00:00,2017-07-07 04:10:00,0.5099631919334102,0.014413581833201855
204.154.111.107,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1359885565305077,0.1735122143709008,3.770358623491215e-09,1.3042531285065886,1.0,0.0918444548605407,0.0161692541782047,1.6903509365901236e-10,0.0368633648392125,9.251072765991424e-11,0.0289754148279007,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3042531286132282,0.036863364842478735
31.13.73.36,3.0,1.0,2.0,27.0,3.0,3.0,27.0,6.164414002968978,0.0613094194185958,1.1747584895771264,2.045847124304577,0.8694540461058426,1.1032032369223863,0.0414073827091027,0.1094733802161769,0.091720707445232,0.0245742187708827,1.0205813420446271e-10,0.0534351378486905,2017-07-07 04:00:00,2017-07-07 04:10:00,0.8694540461478253,0.024574218772237456
104.24.111.150,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1359885565305077,0.3181321114131314,2.443935050963394e-09,1.312330434295456,1.0,0.0918444548605407,0.0296460914313047,1.095680362239958e-10,0.0370916615277194,9.251072765991424e-11,0.0317164416043287,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3123304344020958,0.037091661530987266
104.28.24.94,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1151784898661036,0.0102950823123166,4.752100951072949,0.5443934928316615,1.0,0.0777896749793018,0.0009593780086141,0.2130491843234522,0.0153867186543193,9.251072765991424e-11,0.0614369912116396,2017-07-07 04:00:00,2017-07-07 04:10:00,0.5443934929069679,0.015386718656553106
129.128.12.20,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1359885565305077,0.3181321114131314,2.443935050963394e-09,1.312330434295456,1.0,0.0918444548605407,0.0296460914313047,1.095680362239958e-10,0.0370916615277194,9.251072765991424e-11,0.0317164416043287,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3123304344020958,0.037091661530987266
158.69.26.71,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.1151784898661036,0.603158945863792,3.624911174159989,1.0272771814574055,8659137603.339153,0.0777896749793018,0.0562071687050364,0.1625143019584598,0.0290349263523893,0.8010631205922308,0.2253218385174836,2017-07-07 04:00:00,2017-07-07 04:10:00,1.027277181358097,0.029034926349781148
91.189.91.157,2.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,0.144869455765881,0.603158945863792,3.770358623491215e-09,1.1392494486043443,7778174593.156393,0.0978424694711398,0.0562071687050364,1.6903509365901236e-10,0.0321997065974923,0.7195645914787553,0.1811627872842918,2017-07-07 04:00:00,2017-07-07 04:10:00,1.1392494487109837,0.03219970660072666
104.192.142.100,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,0.1151784898661036,1.2842844243482463,3.2419963686713107,1.0266985932132664,1.12507632818607,0.0777896749793018,0.1196798817287109,0.1453472241091736,0.0290185731544792,1.0408162979343782e-10,0.0743670708151494,2017-07-07 04:00:00,2017-07-07 04:10:00,1.0266985932589505,0.02901857315596897
104.79.88.192,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.1151784898661036,1.7065266546046542,3.0096648244052138,1.4434825753623548,1.060952203399036,0.0777896749793018,0.1590277856819953,0.1349311899154294,0.0407985410589411,9.814946034883415e-11,0.0825094383467634,2017-07-07 04:00:00,2017-07-07 04:10:00,1.4434825753846592,0.04079854105985068
14.0.67.86,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1359885565305077,0.3181321114131314,2.443935050963394e-09,1.312330434295456,1.0,0.0918444548605407,0.0296460914313047,1.095680362239958e-10,0.0370916615277194,9.251072765991424e-11,0.0317164416043287,2017-07-07 04:00:00,2017-07-07 04:10:00,1.3123304344020958,0.037091661530987266
61.110.225.156,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.1151784898661036,0.5169875306851319,4.058062859148268,0.9292952833715962,1.0,0.0777896749793018,0.0481770278877394,0.1819336312456976,0.0262655694094533,9.251072765991424e-11,0.0668331807229406,2017-07-07 04:00:00,2017-07-07 04:10:00,0.9292952832768853,0.02626556940695615
