final_rank,node,final_score,static_avg_rank,consistency_score,majority_label,is_malicious
1275,52.84.143.144,0.00038819875776397513,1288.0,0.0,BENIGN,False
1276,52.84.143.13,0.000388098318240621,1288.3333333333333,0.0,BENIGN,False
1277,23.50.75.27,0.0003878975950349108,1289.0,0.0,BENIGN,False
1278,107.178.248.96,0.00038749677086024286,1290.3333333333333,0.0,BENIGN,False
1279,104.97.74.39,0.0003870967741935484,1291.6666666666667,0.0,BENIGN,False
1280,203.205.190.49,0.0003870967741935484,1291.6666666666667,0.0,BENIGN,False
1281,23.53.114.223,0.0003870967741935484,1291.6666666666667,0.0,BENIGN,False
1282,34.200.14.225,0.0003870967741935484,1291.6666666666667,0.0,BENIGN,False
1283,54.225.210.192,0.0003870967741935484,1291.6666666666667,0.0,BENIGN,False
1284,104.97.73.184,0.00038580246913580245,1296.0,0.0,BENIGN,False
1285,184.72.43.44,0.0003857032656209823,1296.3333333333333,0.0,BENIGN,False
1286,115.30.28.44,0.0003856041131105398,1296.6666666666667,0.0,,
1287,104.24.113.60,0.0003854059609455293,1297.3333333333333,0.0,BENIGN,False
1288,149.174.66.133,0.0003854059609455293,1297.3333333333333,0.0,BENIGN,False
1289,151.101.64.68,0.0003854059609455293,1297.3333333333333,0.0,BENIGN,False
1290,176.34.20.89,0.0003854059609455293,1297.3333333333333,0.0,BENIGN,False
1291,199.38.165.156,0.0003854059609455293,1297.3333333333333,0.0,BENIGN,False
1292,23.53.112.112,0.0003854059609455293,1297.3333333333333,0.0,BENIGN,False
1293,104.97.135.177,0.00038451679056652143,1300.3333333333333,0.0,BENIGN,False
1294,52.84.145.164,0.00038402457757296467,1302.0,0.0,BENIGN,False
1295,23.96.179.163,0.00038275070170961983,1306.3333333333333,0.0,BENIGN,False
1296,34.202.180.186,0.00038275070170961983,1306.3333333333333,0.0,BENIGN,False
1297,72.5.205.59,0.00038275070170961983,1306.3333333333333,0.0,BENIGN,False
1298,52.84.145.42,0.0003823604384399694,1307.6666666666667,0.0,BENIGN,False
1299,185.167.164.42,0.00038226299694189603,1308.0,0.0,BENIGN,False
1300,54.225.169.245,0.00038226299694189603,1308.0,0.0,BENIGN,False
1301,222.255.27.165,0.0003818737270875764,1309.3333333333333,0.0,BENIGN,False
1302,34.199.97.28,0.0003818737270875764,1309.3333333333333,0.0,BENIGN,False
1303,52.216.32.115,0.0003818737270875764,1309.3333333333333,0.0,BENIGN,False
1304,52.84.145.118,0.0003818737270875764,1309.3333333333333,0.0,BENIGN,False
1305,54.65.28.17,0.0003818737270875764,1309.3333333333333,0.0,BENIGN,False
1306,72.246.45.9,0.0003818737270875764,1309.3333333333333,0.0,BENIGN,False
1307,8.43.72.32,0.0003818737270875764,1309.3333333333333,0.0,BENIGN,False
1308,104.16.124.228,0.00038090401218892836,1312.6666666666667,0.0,BENIGN,False
1309,208.92.238.25,0.0003808073115003808,1313.0,0.0,,
1310,224.0.1.24,0.0003808073115003808,1313.0,0.0,,
1311,184.25.61.35,0.0003801317790167258,1315.3333333333333,0.0,BENIGN,False
1312,172.217.10.42,0.00038003546997719787,1315.6666666666667,0.0,,
1313,172.217.3.100,0.00038003546997719787,1315.6666666666667,0.0,BENIGN,False
1314,216.200.232.216,0.00038003546997719787,1315.6666666666667,0.0,,
1315,52.71.199.47,0.00038003546997719787,1315.6666666666667,0.0,,
1316,74.119.118.86,0.00038003546997719787,1315.6666666666667,0.0,,
1317,151.101.65.63,0.00037993920972644377,1316.0,0.0,BENIGN,False
1318,113.52.156.18,0.00037955465587044535,1317.3333333333333,0.0,BENIGN,False
1319,31.13.71.14,0.00037888355645364987,1319.6666666666667,0.0,BENIGN,False
1320,52.84.145.54,0.00037869224943196166,1320.3333333333333,0.0,BENIGN,False
1321,198.232.125.113,0.0003785011355034065,1321.0,0.0,BENIGN,False
1322,203.150.94.47,0.0003781194857574994,1322.3333333333333,0.0,BENIGN,False
1323,210.160.193.169,0.00037783375314861465,1323.3333333333333,0.0,BENIGN,False
1324,35.186.205.6,0.00037783375314861465,1323.3333333333333,0.0,BENIGN,False
1325,54.236.64.197,0.00037783375314861465,1323.3333333333333,0.0,BENIGN,False
1326,86.109.252.232,0.00037764350453172205,1324.0,0.0,BENIGN,False
1327,74.119.118.74,0.00037726358148893363,1325.3333333333333,0.0,BENIGN,False
1328,194.226.130.228,0.0003770739064856712,1326.0,0.0,BENIGN,False
1329,23.46.61.150,0.0003770739064856712,1326.0,0.0,BENIGN,False
1330,74.125.29.154,0.00037669512807634355,1327.3333333333333,0.0,BENIGN,False
1331,173.194.68.155,0.00037593984962406017,1330.0,0.0,BENIGN,False
1332,192.243.250.36,0.00037593984962406017,1330.0,0.0,BENIGN,False
1333,172.217.9.232,0.0003758456527186169,1330.3333333333333,0.0,BENIGN,False
1334,47.88.68.21,0.0003756574004507889,1331.0,0.0,BENIGN,False
1335,8.43.72.62,0.0003756574004507889,1331.0,0.0,BENIGN,False
1336,107.178.250.6,0.00037537537537537537,1332.0,0.0,,
1337,129.146.14.98,0.00037537537537537537,1332.0,0.0,,
1338,133.237.16.48,0.00037537537537537537,1332.0,0.0,,
1339,137.74.127.227,0.00037537537537537537,1332.0,0.0,,
1340,23.15.4.8,0.0003752814610958219,1332.3333333333333,0.0,BENIGN,False
1341,104.97.127.199,0.0003746253746253746,1334.6666666666667,0.0,BENIGN,False
1342,109.248.237.37,0.00037425149700598805,1336.0,0.0,,
1343,52.84.145.74,0.00037425149700598805,1336.0,0.0,BENIGN,False
1344,146.88.138.32,0.0003732271709380443,1339.6666666666667,0.0,BENIGN,False
1345,52.84.143.5,0.0003728560775540641,1341.0,0.0,BENIGN,False
1346,52.84.143.68,0.0003728560775540641,1341.0,0.0,BENIGN,False
1347,104.196.69.241,0.0003716551040634292,1345.3333333333333,0.0,BENIGN,False
1348,104.90.90.137,0.0003716551040634292,1345.3333333333333,0.0,BENIGN,False
1349,133.237.60.7,0.0003716551040634292,1345.3333333333333,0.0,BENIGN,False
1350,23.192.14.110,0.0003716551040634292,1345.3333333333333,0.0,BENIGN,False
1351,23.21.143.34,0.0003716551040634292,1345.3333333333333,0.0,BENIGN,False
1352,23.21.181.72,0.0003716551040634292,1345.3333333333333,0.0,BENIGN,False
1353,54.208.97.14,0.0003716551040634292,1345.3333333333333,0.0,BENIGN,False
1354,54.249.112.198,0.0003716551040634292,1345.3333333333333,0.0,BENIGN,False
1355,72.5.205.47,0.0003716551040634292,1345.3333333333333,0.0,BENIGN,False
1356,172.217.7.4,0.00037137905422134196,1346.3333333333333,0.0,BENIGN,False
1357,133.237.17.2,0.0003711952487008166,1347.0,0.0,BENIGN,False
1358,173.194.204.155,0.0003711952487008166,1347.0,0.0,BENIGN,False
1359,185.54.150.17,0.0003711952487008166,1347.0,0.0,BENIGN,False
1360,209.85.201.156,0.0003711952487008166,1347.0,0.0,BENIGN,False
1361,23.192.15.138,0.0003711952487008166,1347.0,0.0,BENIGN,False
1362,52.216.0.144,0.0003711952487008166,1347.0,0.0,BENIGN,False
1363,54.64.118.111,0.0003711952487008166,1347.0,0.0,BENIGN,False
1364,72.5.205.16,0.0003711952487008166,1347.0,0.0,BENIGN,False
1365,72.5.205.54,0.0003711952487008166,1347.0,0.0,BENIGN,False
1366,109.248.237.36,0.000370919881305638,1348.0,0.0,,
1367,172.217.10.225,0.000370919881305638,1348.0,0.0,,
1368,183.79.215.139,0.000370919881305638,1348.0,0.0,,
1369,185.76.232.247,0.000370919881305638,1348.0,0.0,,
1370,209.204.228.173,0.000370919881305638,1348.0,0.0,,
1371,67.220.103.115,0.000370919881305638,1348.0,0.0,,
1372,89.186.73.156,0.00036973132856790735,1352.3333333333333,0.0,BENIGN,False
1373,207.178.0.70,0.0003682789098944267,1357.6666666666667,0.0,BENIGN,False
1374,52.6.57.155,0.0003682789098944267,1357.6666666666667,0.0,BENIGN,False
1375,208.185.50.80,0.0003681885125184094,1358.0,0.0,BENIGN,False
1376,172.217.11.6,0.0003674669279764821,1360.6666666666667,0.0,BENIGN,False
1377,52.207.54.198,0.0003674669279764821,1360.6666666666667,0.0,BENIGN,False
1378,104.16.84.55,0.0003670173721556154,1362.3333333333333,0.0,BENIGN,False
1379,104.88.35.145,0.0003670173721556154,1362.3333333333333,0.0,BENIGN,False
1380,151.101.116.166,0.0003670173721556154,1362.3333333333333,0.0,BENIGN,False
1381,184.29.140.190,0.0003670173721556154,1362.3333333333333,0.0,BENIGN,False
1382,184.84.243.89,0.0003670173721556154,1362.3333333333333,0.0,BENIGN,False
1383,204.11.109.65,0.0003670173721556154,1362.3333333333333,0.0,BENIGN,False
1384,34.192.187.254,0.0003670173721556154,1362.3333333333333,0.0,BENIGN,False
1385,34.210.138.185,0.0003670173721556154,1362.3333333333333,0.0,BENIGN,False
1386,34.228.252.63,0.0003670173721556154,1362.3333333333333,0.0,BENIGN,False
1387,35.185.60.59,0.0003670173721556154,1362.3333333333333,0.0,BENIGN,False
1388,50.31.164.175,0.0003670173721556154,1362.3333333333333,0.0,BENIGN,False
1389,52.219.68.103,0.0003670173721556154,1362.3333333333333,0.0,BENIGN,False
1390,52.22.231.166,0.0003670173721556154,1362.3333333333333,0.0,BENIGN,False
1391,68.67.180.44,0.0003670173721556154,1362.3333333333333,0.0,BENIGN,False
1392,104.20.61.121,0.00036647935499633524,1364.3333333333333,0.0,BENIGN,False
1393,104.31.10.172,0.00036647935499633524,1364.3333333333333,0.0,BENIGN,False
1394,184.30.45.183,0.00036647935499633524,1364.3333333333333,0.0,BENIGN,False
1395,192.107.16.41,0.00036647935499633524,1364.3333333333333,0.0,BENIGN,False
1396,205.180.86.172,0.00036647935499633524,1364.3333333333333,0.0,BENIGN,False
1397,52.201.51.159,0.00036647935499633524,1364.3333333333333,0.0,BENIGN,False
1398,66.198.26.57,0.00036647935499633524,1364.3333333333333,0.0,BENIGN,False
1399,96.16.161.233,0.00036647935499633524,1364.3333333333333,0.0,BENIGN,False
1400,172.217.10.4,0.0003654970760233918,1368.0,0.0,BENIGN,False
1401,172.217.10.232,0.0003652300949598247,1369.0,0.0,BENIGN,False
1402,52.40.81.184,0.0003651411879259981,1369.3333333333333,0.0,BENIGN,False
1403,172.217.10.74,0.00036505232416646384,1369.6666666666667,0.0,BENIGN,False
1404,216.58.219.230,0.00036478599221789884,1370.6666666666667,0.0,BENIGN,False
1405,172.217.9.230,0.00036443148688046647,1372.0,0.0,BENIGN,False
1406,151.101.0.84,0.0003643429681807141,1372.3333333333333,0.0,BENIGN,False
1407,122.225.115.197,0.000363901018922853,1374.0,0.0,BENIGN,False
1408,172.217.12.161,0.000363901018922853,1374.0,0.0,BENIGN,False
1409,149.174.66.131,0.0003631961259079903,1376.6666666666667,0.0,BENIGN,False
1410,151.101.0.249,0.00036231884057971015,1380.0,0.0,BENIGN,False
1411,195.154.148.3,0.00036214389183969096,1380.6666666666667,0.0,,
1412,204.13.194.237,0.00036214389183969096,1380.6666666666667,0.0,,
1413,35.185.24.133,0.00036214389183969096,1380.6666666666667,0.0,,
1414,5.79.102.189,0.00036214389183969096,1380.6666666666667,0.0,,
1415,172.217.11.10,0.000361794500723589,1382.0,0.0,BENIGN,False
1416,52.84.143.147,0.00036153289949385393,1383.0,0.0,BENIGN,False
1417,172.217.9.234,0.00036101083032490973,1385.0,0.0,BENIGN,False
1418,23.36.32.16,0.00036101083032490973,1385.0,0.0,BENIGN,False
1419,68.67.180.143,0.00036101083032490973,1385.0,0.0,BENIGN,False
1420,72.5.205.36,0.00036101083032490973,1385.0,0.0,BENIGN,False
1421,88.212.201.197,0.00036101083032490973,1385.0,0.0,BENIGN,False
1422,103.224.182.245,0.000360837142169834,1385.6666666666667,0.0,,
1423,162.255.119.249,0.000360837142169834,1385.6666666666667,0.0,,
1424,174.35.74.148,0.000360837142169834,1385.6666666666667,0.0,,
1425,198.105.244.11,0.000360837142169834,1385.6666666666667,0.0,,
1426,198.105.254.11,0.000360837142169834,1385.6666666666667,0.0,,
1427,208.111.171.129,0.000360837142169834,1385.6666666666667,0.0,,
1428,23.234.51.145,0.000360837142169834,1385.6666666666667,0.0,,
1429,5.196.161.205,0.000360837142169834,1385.6666666666667,0.0,,
1430,151.101.44.230,0.00036057692307692304,1386.6666666666667,0.0,BENIGN,False
1431,184.73.198.136,0.00036057692307692304,1386.6666666666667,0.0,BENIGN,False
1432,199.16.156.120,0.00036057692307692304,1386.6666666666667,0.0,BENIGN,False
1433,46.4.25.136,0.00036057692307692304,1386.6666666666667,0.0,BENIGN,False
1434,52.84.145.61,0.00036057692307692304,1386.6666666666667,0.0,BENIGN,False
1435,104.106.249.194,0.0003599712023038157,1389.0,0.0,BENIGN,False
1436,61.110.225.88,0.00035936751317680886,1391.3333333333333,0.0,BENIGN,False
1437,52.84.145.23,0.00035919540229885057,1392.0,0.0,BENIGN,False
1438,62.4.0.28,0.00035799522673031026,1396.6666666666667,0.0,BENIGN,False
1439,66.242.12.46,0.00035799522673031026,1396.6666666666667,0.0,BENIGN,False
1440,104.88.55.49,0.00035739814152966406,1399.0,0.0,BENIGN,False
1441,68.67.178.173,0.00035731300619342544,1399.3333333333333,0.0,BENIGN,False
1442,172.217.12.166,0.0003569728700618753,1400.6666666666667,0.0,BENIGN,False
1443,172.217.10.14,0.000356718192627824,1401.6666666666667,0.0,BENIGN,False
1444,194.232.200.97,0.000356718192627824,1401.6666666666667,0.0,BENIGN,False
1445,104.193.82.52,0.00035654860946042314,1402.3333333333333,0.0,BENIGN,False
1446,104.97.137.75,0.00035654860946042314,1402.3333333333333,0.0,BENIGN,False
1447,151.101.64.166,0.00035654860946042314,1402.3333333333333,0.0,BENIGN,False
1448,172.217.6.234,0.00035654860946042314,1402.3333333333333,0.0,BENIGN,False
1449,173.194.66.157,0.00035654860946042314,1402.3333333333333,0.0,BENIGN,False
1450,199.16.156.105,0.00035654860946042314,1402.3333333333333,0.0,BENIGN,False
1451,52.203.95.194,0.00035654860946042314,1402.3333333333333,0.0,BENIGN,False
1452,54.71.197.51,0.00035654860946042314,1402.3333333333333,0.0,BENIGN,False
1453,151.101.32.166,0.00035612535612535614,1404.0,0.0,BENIGN,False
1454,54.235.184.202,0.0003551136363636364,1408.0,0.0,BENIGN,False
1455,91.192.148.28,0.0003551136363636364,1408.0,0.0,BENIGN,False
1456,34.194.92.111,0.00035427491733585264,1411.3333333333333,0.0,BENIGN,False
1457,52.84.145.63,0.0003539405379896177,1412.6666666666667,0.0,BENIGN,False
1458,125.211.204.155,0.0003537735849056604,1413.3333333333333,0.0,BENIGN,False
1459,151.101.22.2,0.0003536067892503536,1414.0,0.0,BENIGN,False
1460,172.217.2.170,0.00035335689045936394,1415.0,0.0,BENIGN,False
1461,195.93.42.2,0.00035335689045936394,1415.0,0.0,BENIGN,False
1462,212.224.113.74,0.00035335689045936394,1415.0,0.0,BENIGN,False
1463,172.217.10.46,0.0003530242409978819,1416.3333333333333,0.0,BENIGN,False
1464,23.222.23.112,0.00035236081747709656,1419.0,0.0,BENIGN,False
1465,23.76.194.31,0.00035236081747709656,1419.0,0.0,BENIGN,False
1466,123.30.108.122,0.00035227806481916396,1419.3333333333333,0.0,BENIGN,False
1467,54.231.48.184,0.00035227806481916396,1419.3333333333333,0.0,BENIGN,False
1468,77.88.55.55,0.00035227806481916396,1419.3333333333333,0.0,BENIGN,False
1469,95.154.251.137,0.00035227806481916396,1419.3333333333333,0.0,BENIGN,False
1470,194.232.200.98,0.0003518648838845883,1421.0,0.0,BENIGN,False
1471,172.217.10.38,0.0003514526710402999,1422.6666666666667,0.0,BENIGN,False
1472,104.88.60.48,0.000351288056206089,1423.3333333333333,0.0,BENIGN,False
1473,120.55.246.187,0.000351288056206089,1423.3333333333333,0.0,BENIGN,False
1474,162.93.229.167,0.000351288056206089,1423.3333333333333,0.0,BENIGN,False
1475,185.187.80.130,0.000351288056206089,1423.3333333333333,0.0,BENIGN,False
1476,192.243.250.58,0.000351288056206089,1423.3333333333333,0.0,BENIGN,False
1477,195.216.249.102,0.000351288056206089,1423.3333333333333,0.0,BENIGN,False
1478,35.185.125.238,0.000351288056206089,1423.3333333333333,0.0,BENIGN,False
1479,52.87.124.213,0.000351288056206089,1423.3333333333333,0.0,BENIGN,False
1480,54.178.136.151,0.000351288056206089,1423.3333333333333,0.0,BENIGN,False
1481,64.94.107.17,0.000351288056206089,1423.3333333333333,0.0,BENIGN,False
1482,64.95.32.15,0.000351288056206089,1423.3333333333333,0.0,BENIGN,False
1483,66.235.141.144,0.000351288056206089,1423.3333333333333,0.0,BENIGN,False
1484,72.5.205.14,0.000351288056206089,1423.3333333333333,0.0,BENIGN,False
1485,72.5.205.43,0.000351288056206089,1423.3333333333333,0.0,BENIGN,False
1486,174.35.72.225,0.0003506311360448808,1426.0,0.0,BENIGN,False
1487,5.255.255.60,0.0003506311360448808,1426.0,0.0,BENIGN,False
1488,91.211.74.51,0.0003506311360448808,1426.0,0.0,BENIGN,False
1489,184.29.137.214,0.0003503035964502569,1427.3333333333333,0.0,BENIGN,False
1490,172.217.12.170,0.00035014005602240897,1428.0,0.0,BENIGN,False
1491,54.235.108.255,0.00035014005602240897,1428.0,0.0,BENIGN,False
1492,72.5.205.30,0.00035014005602240897,1428.0,0.0,BENIGN,False
1493,208.101.10.227,0.0003498950314905528,1429.0,0.0,BENIGN,False
1494,50.19.107.76,0.0003498950314905528,1429.0,0.0,BENIGN,False
1495,50.19.236.78,0.0003498950314905528,1429.0,0.0,BENIGN,False
1496,163.211.251.22,0.00034932463903120635,1431.3333333333333,0.0,BENIGN,False
1497,192.35.249.120,0.00034932463903120635,1431.3333333333333,0.0,BENIGN,False
1498,5.9.57.152,0.0003488372093023256,1433.3333333333333,0.0,BENIGN,False
1499,40.117.35.172,0.0003478664192949907,1437.3333333333333,0.0,BENIGN,False
1500,68.67.178.252,0.00034722222222222224,1440.0,0.0,BENIGN,False
1501,104.79.151.156,0.00034706154558074965,1440.6666666666667,0.0,BENIGN,False
1502,184.72.244.217,0.00034706154558074965,1440.6666666666667,0.0,BENIGN,False
1503,23.194.141.252,0.00034706154558074965,1440.6666666666667,0.0,BENIGN,False
1504,52.26.205.213,0.00034706154558074965,1440.6666666666667,0.0,BENIGN,False
1505,162.252.74.5,0.00034690101757631827,1441.3333333333333,0.0,BENIGN,False
1506,152.163.56.2,0.0003465804066543438,1442.6666666666667,0.0,BENIGN,False
1507,216.58.219.225,0.0003465804066543438,1442.6666666666667,0.0,BENIGN,False
1508,119.167.164.25,0.0003453038674033149,1448.0,0.0,BENIGN,False
1509,206.126.112.152,0.0003448275862068965,1450.0,0.0,BENIGN,False
1510,206.126.112.140,0.000343957807842238,1453.6666666666667,0.0,BENIGN,False
1511,66.198.24.243,0.000343957807842238,1453.6666666666667,0.0,BENIGN,False
1512,31.13.80.36,0.00034380013752005503,1454.3333333333333,0.0,BENIGN,False
1513,146.132.3.2,0.0003437213565536205,1454.6666666666667,0.0,BENIGN,False
1514,204.11.109.75,0.0003437213565536205,1454.6666666666667,0.0,BENIGN,False
1515,23.195.254.62,0.0003437213565536205,1454.6666666666667,0.0,BENIGN,False
1516,23.194.141.9,0.0003436426116838488,1455.0,0.0,BENIGN,False
1517,185.11.128.207,0.00034340659340659343,1456.0,0.0,BENIGN,False
1518,52.201.11.42,0.00034277879341864715,1458.6666666666667,0.0,BENIGN,False
1519,192.229.163.33,0.0003418413855970829,1462.6666666666667,0.0,BENIGN,False
1520,213.155.156.182,0.0003418413855970829,1462.6666666666667,0.0,BENIGN,False
1521,172.217.11.42,0.0003417634996582365,1463.0,0.0,BENIGN,False
1522,157.240.2.20,0.00034106412005457026,1466.0,0.0,BENIGN,False
1523,34.200.171.129,0.00034106412005457026,1466.0,0.0,BENIGN,False
1524,52.4.162.164,0.00034106412005457026,1466.0,0.0,BENIGN,False
1525,52.84.143.214,0.00034106412005457026,1466.0,0.0,BENIGN,False
1526,69.169.86.39,0.00034106412005457026,1466.0,0.0,BENIGN,False
1527,72.5.205.52,0.00034106412005457026,1466.0,0.0,BENIGN,False
1528,8.18.45.68,0.00034106412005457026,1466.0,0.0,BENIGN,False
1529,94.23.66.70,0.00034106412005457026,1466.0,0.0,BENIGN,False
1530,54.225.135.201,0.0003409090909090909,1466.6666666666667,0.0,BENIGN,False
1531,205.185.208.85,0.00034083162917518747,1467.0,0.0,BENIGN,False
1532,52.216.82.240,0.00034083162917518747,1467.0,0.0,BENIGN,False
1533,86.109.250.113,0.00034083162917518747,1467.0,0.0,BENIGN,False
1534,87.242.88.126,0.00034083162917518747,1467.0,0.0,BENIGN,False
1535,184.31.196.161,0.00034075420263516583,1467.3333333333333,0.0,BENIGN,False
1536,104.244.46.231,0.00034067681126504656,1467.6666666666667,0.0,BENIGN,False
1537,54.152.24.232,0.0003404448479346346,1468.6666666666667,0.0,BENIGN,False
1538,172.217.3.102,0.0003402903811252269,1469.3333333333333,0.0,BENIGN,False
1539,216.58.219.193,0.0003392897534494458,1473.6666666666667,0.0,BENIGN,False
1540,104.20.53.8,0.00033844765342960293,1477.3333333333333,0.0,BENIGN,False
1541,172.217.6.196,0.00033753375337533753,1481.3333333333333,0.0,BENIGN,False
1542,173.241.244.220,0.00033715441672285906,1483.0,0.0,BENIGN,False
1543,184.30.4.121,0.00033715441672285906,1483.0,0.0,BENIGN,False
1544,193.200.227.42,0.00033715441672285906,1483.0,0.0,BENIGN,False
1545,209.85.232.155,0.00033715441672285906,1483.0,0.0,BENIGN,False
1546,52.198.146.159,0.00033715441672285906,1483.0,0.0,BENIGN,False
1547,172.217.12.194,0.00033639829558196907,1486.3333333333333,0.0,BENIGN,False
1548,172.217.7.6,0.000335795836131632,1489.0,0.0,BENIGN,False
1549,23.194.140.205,0.000335795836131632,1489.0,0.0,BENIGN,False
1550,74.217.63.13,0.000335795836131632,1489.0,0.0,BENIGN,False
1551,1.1.70.73,0.000335195530726257,1491.6666666666667,0.0,BENIGN,False
1552,23.192.9.190,0.0003336298932384342,1498.6666666666667,0.0,BENIGN,False
1553,74.119.118.94,0.0003334074238719715,1499.6666666666667,0.0,BENIGN,False
1554,168.61.152.29,0.0003329633740288568,1501.6666666666667,0.0,BENIGN,False
1555,172.217.10.35,0.0003329633740288568,1501.6666666666667,0.0,BENIGN,False
1556,23.53.112.11,0.0003329633740288568,1501.6666666666667,0.0,BENIGN,False
1557,52.20.182.36,0.0003329633740288568,1501.6666666666667,0.0,BENIGN,False
1558,52.84.8.47,0.0003329633740288568,1501.6666666666667,0.0,BENIGN,False
1559,23.217.41.40,0.00033266799733865603,1503.0,0.0,BENIGN,False
1560,52.84.26.128,0.00033237314424994463,1504.3333333333333,0.0,BENIGN,False
1561,72.167.239.239,0.00033193184332817,1506.3333333333333,0.0,BENIGN,False
1562,176.119.31.4,0.000331858407079646,1506.6666666666667,0.0,,
1563,211.218.152.146,0.000331858407079646,1506.6666666666667,0.0,,
1564,23.5.251.27,0.000331858407079646,1506.6666666666667,0.0,BENIGN,False
1565,31.13.65.36,0.000331858407079646,1506.6666666666667,0.0,BENIGN,False
1566,35.156.166.16,0.000331858407079646,1506.6666666666667,0.0,BENIGN,False
1567,52.84.145.20,0.000331858407079646,1506.6666666666667,0.0,BENIGN,False
1568,52.9.59.64,0.000331858407079646,1506.6666666666667,0.0,BENIGN,False
1569,54.154.31.94,0.000331858407079646,1506.6666666666667,0.0,BENIGN,False
1570,54.223.148.129,0.000331858407079646,1506.6666666666667,0.0,BENIGN,False
1571,54.245.89.129,0.000331858407079646,1506.6666666666667,0.0,BENIGN,False
1572,54.65.252.96,0.000331858407079646,1506.6666666666667,0.0,BENIGN,False
1573,77.88.55.70,0.000331858407079646,1506.6666666666667,0.0,BENIGN,False
1574,172.217.12.195,0.0003315649867374005,1508.0,0.0,BENIGN,False
1575,5.255.255.5,0.00033141847105612015,1508.6666666666667,0.0,BENIGN,False
1576,50.17.232.169,0.00033141847105612015,1508.6666666666667,0.0,BENIGN,False
1577,52.205.108.233,0.00033141847105612015,1508.6666666666667,0.0,BENIGN,False
1578,52.84.141.7,0.00033141847105612015,1508.6666666666667,0.0,BENIGN,False
1579,52.84.143.134,0.00033141847105612015,1508.6666666666667,0.0,BENIGN,False
1580,52.84.143.57,0.00033141847105612015,1508.6666666666667,0.0,BENIGN,False
1581,52.84.145.193,0.00033141847105612015,1508.6666666666667,0.0,BENIGN,False
1582,13.107.21.200,0.0003313452617627568,1509.0,0.0,BENIGN,False
1583,1.193.219.24,0.000330760749724366,1511.6666666666667,0.0,BENIGN,False
1584,202.232.238.37,0.000330760749724366,1511.6666666666667,0.0,BENIGN,False
1585,216.239.120.246,0.000330760749724366,1511.6666666666667,0.0,BENIGN,False
1586,23.111.11.211,0.000330760749724366,1511.6666666666667,0.0,BENIGN,False
1587,34.192.59.112,0.000330760749724366,1511.6666666666667,0.0,BENIGN,False
1588,50.16.137.45,0.000330760749724366,1511.6666666666667,0.0,BENIGN,False
1589,104.89.74.41,0.00033046926635822867,1513.0,0.0,,
1590,172.217.19.206,0.00033046926635822867,1513.0,0.0,,
1591,178.33.142.91,0.00033046926635822867,1513.0,0.0,,
1592,183.79.1.75,0.00033046926635822867,1513.0,0.0,,
1593,23.208.101.45,0.00033046926635822867,1513.0,0.0,,
1594,74.119.118.85,0.00033046926635822867,1513.0,0.0,,
1595,91.192.148.102,0.00033046926635822867,1513.0,0.0,,
1596,185.15.175.133,0.00033003300330033004,1515.0,0.0,BENIGN,False
1597,104.19.196.102,0.0003299604047514298,1515.3333333333333,0.0,BENIGN,False
1598,157.240.18.19,0.00032967032967032967,1516.6666666666667,0.0,BENIGN,False
1599,104.97.73.166,0.00032938076416337287,1518.0,0.0,BENIGN,False
1600,121.78.188.93,0.0003290195218249616,1519.6666666666667,0.0,BENIGN,False
1601,138.201.37.241,0.0003290195218249616,1519.6666666666667,0.0,BENIGN,False
1602,192.229.163.249,0.0003290195218249616,1519.6666666666667,0.0,BENIGN,False
1603,194.213.62.34,0.0003290195218249616,1519.6666666666667,0.0,BENIGN,False
1604,198.8.70.210,0.0003290195218249616,1519.6666666666667,0.0,BENIGN,False
1605,209.15.224.8,0.0003290195218249616,1519.6666666666667,0.0,BENIGN,False
1606,5.79.102.193,0.0003290195218249616,1519.6666666666667,0.0,BENIGN,False
1607,52.27.241.27,0.0003290195218249616,1519.6666666666667,0.0,BENIGN,False
1608,85.114.159.98,0.0003290195218249616,1519.6666666666667,0.0,BENIGN,False
1609,91.192.148.17,0.0003290195218249616,1519.6666666666667,0.0,BENIGN,False
1610,52.26.221.216,0.0003287310979618672,1521.0,0.0,BENIGN,False
1611,104.20.10.37,0.00032808398950131233,1524.0,0.0,BENIGN,False
1612,54.223.32.166,0.00032808398950131233,1524.0,0.0,BENIGN,False
1613,88.212.196.67,0.00032808398950131233,1524.0,0.0,BENIGN,False
1614,173.241.242.220,0.0003278688524590164,1525.0,0.0,BENIGN,False
1615,37.9.239.33,0.0003275109170305677,1526.6666666666667,0.0,BENIGN,False
1616,107.20.191.152,0.00032736796158882583,1527.3333333333333,0.0,,
1617,108.59.2.24,0.00032736796158882583,1527.3333333333333,0.0,,
1618,144.217.148.73,0.00032736796158882583,1527.3333333333333,0.0,,
1619,144.217.163.175,0.00032736796158882583,1527.3333333333333,0.0,,
1620,167.114.204.238,0.00032736796158882583,1527.3333333333333,0.0,,
1621,198.206.133.14,0.00032736796158882583,1527.3333333333333,0.0,,
1622,198.245.51.213,0.00032736796158882583,1527.3333333333333,0.0,,
1623,204.2.197.201,0.00032736796158882583,1527.3333333333333,0.0,,
1624,206.108.0.131,0.00032736796158882583,1527.3333333333333,0.0,,
1625,206.108.0.133,0.00032736796158882583,1527.3333333333333,0.0,,
1626,34.230.189.151,0.00032736796158882583,1527.3333333333333,0.0,,
